"Ref","Key","CurrencyFrom","Rate","ReverseRate","ShowReverseRate","Multiplicity","MovementType","Amount"
"e1cib/data/Document.BankPayment?ref=b763cea576e730ff11eba826f6a488cf","62db4ade-6302-4098-9068-31c40da5f9dd","e1cib/data/Catalog.Currencies?ref=aa78120ed92fbced11eaf113ba6c1855","0,1712","5,8411","False","1","e1cib/data/ChartOfCharacteristicTypes.CurrencyMovementType?ref=aa78120ed92fbced11eaf113ba6c185e","34,24"
"e1cib/data/Document.BankPayment?ref=b763cea576e730ff11eba826f6a488cf","5ba6c90f-bc62-432c-8e33-47d788ce8bb0","e1cib/data/Catalog.Currencies?ref=aa78120ed92fbced11eaf113ba6c1855","1","1","False","1","e1cib/data/ChartOfCharacteristicTypes.CurrencyMovementType?ref=aa78120ed92fbced11eaf113ba6c185f","90"
"e1cib/data/Document.BankPayment?ref=b763cea576e730ff11eba826f6a488cf","5ba6c90f-bc62-432c-8e33-47d788ce8bb0","e1cib/data/Catalog.Currencies?ref=aa78120ed92fbced11eaf113ba6c1855","1","1","False","1","e1cib/data/ChartOfCharacteristicTypes.CurrencyMovementType?ref=aa78120ed92fbced11eaf113ba6c185d","90"
"e1cib/data/Document.BankPayment?ref=b763cea576e730ff11eba826f6a488cf","5ba6c90f-bc62-432c-8e33-47d788ce8bb0","e1cib/data/Catalog.Currencies?ref=aa78120ed92fbced11eaf113ba6c1855","0,1712","5,8411","False","1","e1cib/data/ChartOfCharacteristicTypes.CurrencyMovementType?ref=aa78120ed92fbced11eaf113ba6c185e","15,41"
"e1cib/data/Document.BankPayment?ref=b76e892a86cabee011ebf915ceae8366","cf317826-de4a-4632-bb5b-180fbad6f0be","e1cib/data/Catalog.Currencies?ref=aa78120ed92fbced11eaf113ba6c1855","1","1","False","1","e1cib/data/ChartOfCharacteristicTypes.CurrencyMovementType?ref=aa78120ed92fbced11eaf113ba6c185d","2 000"
"e1cib/data/Document.BankPayment?ref=b76e892a86cabee011ebf915ceae8366","cf317826-de4a-4632-bb5b-180fbad6f0be","e1cib/data/Catalog.Currencies?ref=aa78120ed92fbced11eaf113ba6c1855","0,1712","5,8411","False","1","e1cib/data/ChartOfCharacteristicTypes.CurrencyMovementType?ref=aa78120ed92fbced11eaf113ba6c185e","342,4"
"e1cib/data/Document.BankPayment?ref=b76e892a86cabee011ebf915ceae8366","70cf4ffb-c9fe-438a-80b1-11e35cbb2d69","e1cib/data/Catalog.Currencies?ref=aa78120ed92fbced11eaf113ba6c1855","1","1","False","1","e1cib/data/ChartOfCharacteristicTypes.CurrencyMovementType?ref=aa78120ed92fbced11eaf113ba6c185d","900"
"e1cib/data/Document.BankPayment?ref=b76e892a86cabee011ebf915ceae8366","70cf4ffb-c9fe-438a-80b1-11e35cbb2d69","e1cib/data/Catalog.Currencies?ref=aa78120ed92fbced11eaf113ba6c1855","0,1712","5,8411","False","1","e1cib/data/ChartOfCharacteristicTypes.CurrencyMovementType?ref=aa78120ed92fbced11eaf113ba6c185e","154,08"
"e1cib/data/Document.BankPayment?ref=b76e892a86cabee011ebf915ceae8366","712396d9-dca0-4b3f-8eb8-896f7cd91b64","e1cib/data/Catalog.Currencies?ref=aa78120ed92fbced11eaf113ba6c1855","1","1","False","1","e1cib/data/ChartOfCharacteristicTypes.CurrencyMovementType?ref=aa78120ed92fbced11eaf113ba6c185d","300"
"e1cib/data/Document.BankPayment?ref=b76e892a86cabee011ebf915ceae8366","712396d9-dca0-4b3f-8eb8-896f7cd91b64","e1cib/data/Catalog.Currencies?ref=aa78120ed92fbced11eaf113ba6c1855","0,1712","5,8411","False","1","e1cib/data/ChartOfCharacteristicTypes.CurrencyMovementType?ref=aa78120ed92fbced11eaf113ba6c185e","51,36"
"e1cib/data/Document.BankPayment?ref=b76e892a86cabee011ebf915ceae8366","62db4ade-6302-4098-9068-31c40da5f9dd","e1cib/data/Catalog.Currencies?ref=aa78120ed92fbced11eaf113ba6c1855","1","1","False","1","e1cib/data/ChartOfCharacteristicTypes.CurrencyMovementType?ref=aa78120ed92fbced11eaf113ba6c185d","200"
"e1cib/data/Document.BankPayment?ref=b76e892a86cabee011ebf915ceae8366","62db4ade-6302-4098-9068-31c40da5f9dd","e1cib/data/Catalog.Currencies?ref=aa78120ed92fbced11eaf113ba6c1855","0,1712","5,8411","False","1","e1cib/data/ChartOfCharacteristicTypes.CurrencyMovementType?ref=aa78120ed92fbced11eaf113ba6c185e","34,24"
